sample_id,true_label,predicted_label,confidence,prob_negative,prob_positive,entropy,dsa,lsa,is_correct
imdb_00112,0,0,0.7602096063149499,0.7602096063149499,0.23979039368505006,0.7946915373417005,0.6997575777488272,0.9140400913024002,1
imdb_00113,0,0,0.9296955009716927,0.9296955009716927,0.07030449902830727,0.36705895525420784,1.0288507093395214,0.6464483775397322,1
imdb_00114,1,1,0.7524650962648775,0.24753490373512255,0.7524650962648775,0.8073476093092233,0.32558419634222263,0.46652407188976563,1
imdb_00115,0,0,0.6387080224088971,0.6387080224088971,0.3612919775911029,0.9437504039591417,0.22739018024734597,1.72781505751667,1
imdb_00116,0,1,0.6292488458101839,0.3707511541898161,0.6292488458101839,0.9512471029560516,2.8238063922136125,2.295897702653726,0
imdb_00117,0,0,0.9103738461696615,0.9103738461696615,0.08962615383033845,0.43522073448991677,1.2685567401588396,0.46205848916720776,1
imdb_00118,0,0,0.9132752608437643,0.9132752608437643,0.08672473915623569,0.42544188811827494,0.3986129784907541,0.27095177885849336,1
imdb_00119,0,0,0.7793846295104664,0.7793846295104664,0.2206153704895336,0.7612895603151744,0.5963072097345399,1.3150981771136216,1
imdb_00120,0,0,0.7622896339615496,0.7622896339615496,0.23771036603845042,0.7912119200605974,0.5672769886885665,0.9546722839347934,1
imdb_00121,1,1,0.8492574590031023,0.15074254099689766,0.8492574590031023,0.6116953983236763,0.29153860639178875,1.4884636846514274,1
imdb_00122,1,0,0.8189471097754455,0.8189471097754455,0.1810528902245545,0.6823749669281213,1.3538164708805205,3.0102463740283203,0
imdb_00123,0,0,0.7100607015043713,0.7100607015043713,0.2899392984956287,0.8686428209944503,0.2982385019720346,0.4858313575376103,1
imdb_00124,1,1,0.7988422439425296,0.20115775605747044,0.7988422439425296,0.7242375723472138,0.4345519825163309,0.3335601854164987,1
imdb_00125,1,1,0.5919125717132278,0.40808742828677225,0.5919125717132278,0.9754852810094692,0.32512859130515154,0.7890363530811393,1
imdb_00126,1,1,0.9407608239155133,0.0592391760844867,0.9407608239155133,0.32441729927581586,0.8133218840531966,2.147283955522681,1
imdb_00127,0,0,0.7264931768199938,0.7264931768199938,0.2735068231800062,0.8464518206952812,0.8898442797240882,0.9644300673085138,1
imdb_00128,0,0,0.8210119583956611,0.8210119583956611,0.1789880416043389,0.6778582458224274,0.43802812093726323,0.7453355156293631,1
imdb_00129,0,0,0.8784272413896512,0.8784272413896512,0.12157275861034877,0.5338648775711179,0.5777242994207769,0.6909350598394735,1
imdb_00130,0,1,0.5493090098109067,0.4506909901890933,0.5493090098109067,0.9929731084646912,2.082615396891042,4.555581058872211,0
imdb_00131,0,1,0.6783220124626732,0.3216779875373268,0.6783220124626732,0.9061968812367074,1.4382623701751163,2.430611461550836,0
imdb_00132,1,1,0.8976949919652057,0.10230500803479425,0.8976949919652057,0.4762599993349498,0.3132671137625273,0.8810458063008039,1
imdb_00133,1,1,0.8904568479946301,0.1095431520053699,0.8904568479946301,0.4985364267527992,0.12273033751636381,0.2661377278297901,1
imdb_00134,1,1,0.9514577077381922,0.04854229226180784,0.9514577077381922,0.28017214903616106,0.9197351002072284,1.0619517087383787,1
imdb_00135,0,0,0.8889874757646371,0.8889874757646371,0.1110125242353629,0.5029625028546529,0.4122683342735625,0.8654937567647188,1
imdb_00136,1,0,0.44918741436173193,0.44918741436173193,0.5508125856382681,0.9925372801140533,2.1814339698707497,2.767600047945923,0
imdb_00137,0,1,0.5951770335502308,0.40482296644976923,0.5951770335502308,0.9737020274149585,2.0279981905638476,3.119256726563042,0
imdb_00138,0,0,0.531379633813119,0.531379633813119,0.46862036618688097,0.9971569416575332,0.5512737942820788,0.3731922509571852,1
imdb_00139,0,0,0.9666892743410449,0.9666892743410449,0.0333107256589551,0.21073246093305045,0.34448421677035723,0.034919702552052366,1
imdb_00140,0,0,0.8152572425109346,0.8152572425109346,0.18474275748906543,0.6903432420222405,0.21121423038500914,0.6423308984238785,1
imdb_00141,0,0,0.9302720469542458,0.9302720469542458,0.06972795304575419,0.3649076036748021,0.4192106064842925,0.6806470570211376,1
imdb_00142,0,0,0.8825190613835586,0.8825190613835586,0.11748093861644138,0.5220762891388477,0.20374997673407774,0.5317878578288749,1
imdb_00143,1,1,0.7106800516454427,0.2893199483545573,0.7106800516454427,0.8678411574096128,1.2613715813111355,1.2672099795972351,1
imdb_00144,1,0,0.700107417756252,0.700107417756252,0.29989258224374804,0.8811595526534237,2.83091519138308,3.013419378161071,0
imdb_00145,0,0,0.8603738741997579,0.8603738741997579,0.13962612580024214,0.5832588304418053,1.5187180666716504,0.7741788032329773,1
imdb_00146,1,1,0.8430949334754676,0.1569050665245324,0.8430949334754676,0.6268538099553035,0.7310590741996731,0.41212664663385956,1
imdb_00147,0,0,0.8547842397932086,0.8547842397932086,0.1452157602067914,0.5977370926200402,0.514863582632302,0.7305914250483201,1
imdb_00148,0,0,0.9578050013437391,0.9578050013437391,0.04219499865626086,0.25226721270859276,0.3352386971178013,1.85454266307937,1
imdb_00149,1,1,0.7085067731666611,0.2914932268333389,0.7085067731666611,0.8706423421993652,1.0449287191425263,0.6469780435205226,1
imdb_00150,1,1,0.965130542250091,0.034869457749909016,0.965130542250091,0.21825270385845122,1.3175844555037861,1.663460843190157,1
imdb_00151,1,1,0.8181647154242992,0.18183528457570075,0.8181647154242992,0.6840755456333006,0.49016810829715785,1.4741420043387334,1
imdb_00152,0,0,0.8896654607290456,0.8896654607290456,0.11033453927095438,0.5009242053926007,0.17963877524371175,0.19668586197149118,1
imdb_00153,0,0,0.8759953832527748,0.8759953832527748,0.12400461674722518,0.5407634994879201,0.7084482418740531,0.7071294036961757,1
imdb_00154,1,1,0.9285594279855507,0.07144057201444931,0.9285594279855507,0.3712767322307873,0.35184464195242926,0.5023449035125096,1
imdb_00155,0,0,0.8398730795962955,0.8398730795962955,0.16012692040370446,0.6346131018050212,1.812696851219064,1.3527839049415227,1
imdb_00156,0,0,0.8411836730243917,0.8411836730243917,0.15881632697560832,0.631470297839933,0.48572199542357963,1.121081350355827,1
imdb_00157,0,1,0.5558132150447972,0.4441867849552028,0.5558132150447972,0.9909929177627543,2.185482124515039,5.5773221462125955,0
imdb_00158,0,0,0.6726724719930423,0.6726724719930423,0.32732752800695775,0.9121725875103851,0.19570793904119851,0.39364700762107363,1
imdb_00159,0,0,0.8234882860684675,0.8234882860684675,0.17651171393153253,0.6723862058282744,0.7175950185608966,2.837288329801299,1
imdb_00160,1,0,0.5470044097717325,0.5470044097717325,0.4529955902282675,0.9936155535192189,3.2208439174602503,4.660866843328632,0
imdb_00161,0,1,0.5109545287202881,0.4890454712797119,0.5109545287202881,0.9996537202921251,2.1664571478836163,4.623593269997755,0
imdb_00162,0,1,0.5873153948262736,0.4126846051737264,0.5873153948262736,0.9778886531566,0.8912668799198341,1.8755286033268965,0
imdb_00163,0,1,0.7804477426268666,0.21955225737313344,0.7804477426268666,0.7593490946677457,1.8482896234887758,4.587482858406444,0
imdb_00164,0,0,0.8512353411802382,0.8512353411802382,0.14876465881976175,0.6067402091771306,0.14269188276750128,1.9248994562364392,1
imdb_00165,1,1,0.7671774935650418,0.23282250643495817,0.7671774935650418,0.7828992097200007,0.3844498990637351,0.17575900708478487,1
imdb_00166,1,1,0.48676668078389584,0.5132333192161042,0.48676668078389584,0.999494649064538,0.7517437485861417,1.140388249582873,1
imdb_00167,0,0,0.9068232734381421,0.9068232734381421,0.09317672656185794,0.44698535846709325,0.3989825574616143,0.2753815292970669,1
imdb_00168,0,0,0.6130316748327365,0.6130316748327365,0.38696832516726354,0.9628152071061025,0.10505634012724484,0.2771334505700915,1
imdb_00169,0,1,0.5973487165215946,0.4026512834784054,0.5973487165215946,0.9724803836399216,0.8297456397929618,0.8304022645978826,0
imdb_00170,0,0,0.8194237308414563,0.8194237308414563,0.18057626915854375,0.6813360857973576,1.2362651610999773,0.731836040158838,1
imdb_00171,1,1,0.9101987962449695,0.08980120375503053,0.9101987962449695,0.43580591251564943,0.2846961990096585,0.20854660970109815,1
imdb_00172,0,0,0.8179301871859554,0.8179301871859554,0.18206981281404455,0.6845841488162059,1.1556533499079396,0.3216467528510598,1
imdb_00173,0,0,0.8532786689324796,0.8532786689324796,0.1467213310675204,0.6015742475679113,0.6779964907130924,0.6895477045412597,1
imdb_00174,1,0,0.6665903620972633,0.6665903620972633,0.3334096379027367,0.9183721194362338,0.809716750245383,1.3998026778026882,0
imdb_00175,1,1,0.8395809581988429,0.16041904180115707,0.8395809581988429,0.6353110935653624,1.4330061071577913,0.4091430935096629,1
imdb_00176,1,1,0.7519221159021758,0.24807788409782416,0.7519221159021758,0.808217404604499,0.25714772688645565,0.7948272707591342,1
imdb_00177,1,0,0.6345276869191325,0.6345276869191325,0.3654723130808675,0.9471320673248391,2.2152911063792042,4.735439888104368,0
imdb_00178,0,1,0.6285578094200047,0.3714421905799953,0.6285578094200047,0.9517730115988379,1.907070004893222,2.4003737659835216,0
imdb_00179,1,1,0.8317690744127061,0.1682309255872939,0.8317690744127061,0.6536418412456629,1.147784453279137,0.5162591103470185,1
imdb_00180,1,1,0.8614255112203325,0.1385744887796675,0.8614255112203325,0.580493316494978,0.5781295528194462,0.5194410573570546,1
imdb_00181,1,1,0.7519814763288121,0.24801852367118793,0.7519814763288121,0.8081224267540704,0.253186429114623,0.18843889562202948,1
imdb_00182,1,1,0.6003396528882278,0.39966034711177223,0.6003396528882278,0.9707515631905235,0.6661001544670296,2.960521695356343,1
imdb_00183,0,0,0.8365883234120277,0.8365883234120277,0.1634116765879723,0.6424092518258483,0.6108750060686037,0.8469713430231359,1
imdb_00184,0,0,0.8922013189457558,0.8922013189457558,0.10779868105424417,0.49324019976380007,0.5109941257034571,0.6619687158264784,1
imdb_00185,1,1,0.7195644281322846,0.2804355718677154,0.7195644281322846,0.8560436288311244,0.5040202796476371,0.1927859715111797,1
imdb_00186,0,0,0.8093623048757156,0.8093623048757156,0.1906376951242844,0.7028035639560746,0.5222629076682994,0.9793142201689892,1
imdb_00187,0,1,0.8533094569515962,0.1466905430484038,0.8533094569515962,0.6014960424354618,0.9019125870630219,2.963754355881979,0
imdb_00188,1,1,0.7916598956095615,0.20834010439043849,0.7916598956095615,0.7382979067064412,0.3804802083825779,0.39742671634082816,1
imdb_00189,0,0,0.7846389562907534,0.7846389562907534,0.21536104370924658,0.7516059806205873,0.5011806465997541,1.28705968685898,1
imdb_00190,1,1,0.9038818521160243,0.09611814788397566,0.9038818521160243,0.456568220276268,0.4179029541954932,0.9871894382460001,1
imdb_00191,1,1,0.9065257047750226,0.09347429522497741,0.9065257047750226,0.44796145566128975,0.01813164818827374,0.42250125276436945,1
imdb_00192,1,1,0.842401478448339,0.15759852155166099,0.842401478448339,0.6285333762708363,0.7595896075462792,1.4951381758022029,1
imdb_00193,0,0,0.8621073981935791,0.8621073981935791,0.13789260180642093,0.5786930049129595,0.22964323459646357,0.17953773842922605,1
imdb_00194,1,1,0.8095471058452676,0.19045289415473243,0.8095471058452676,0.7024179182574712,1.0205721558122005,1.081599228850155,1
imdb_00195,0,0,0.504036273545533,0.504036273545533,0.49596372645446696,0.9999529918564543,0.3001840151523833,1.590133495136329,1
imdb_00196,1,1,0.8463368908548731,0.15366310914512693,0.8463368908548731,0.6189318227426706,0.2807727633388236,0.49525057658711796,1
imdb_00197,0,0,0.9465642246035474,0.9465642246035474,0.05343577539645261,0.30081637588728355,0.21020456983722421,0.2590130742236104,1
imdb_00198,0,0,0.7135366215839583,0.7135366215839583,0.28646337841604175,0.8641088325979183,0.8333372238772544,1.3246449243940541,1
imdb_00199,1,1,0.8176411673982534,0.18235883260174657,0.8176411673982534,0.6852101906981887,0.4090086833263367,0.9308845453573622,1
imdb_00200,1,1,0.940812320810254,0.05918767918974599,0.940812320810254,0.3242118332964893,0.952314348029448,1.8084369034130994,1
imdb_00201,1,1,0.8809007701529673,0.1190992298470327,0.8809007701529673,0.5267660744515853,0.2403159813358496,0.2595913988135991,1
imdb_00202,0,0,0.7093298980943624,0.7093298980943624,0.2906701019056376,0.869585288559003,0.4002706751503185,1.2170463423671418,1
imdb_00203,1,1,0.8084616809980718,0.1915383190019282,0.8084616809980718,0.7046784348094244,0.6176220906065951,0.9537040518690273,1
imdb_00204,1,1,0.8379877986803153,0.16201220131968475,0.8379877986803153,0.6391017204725279,0.1471455943175759,0.8950974135130143,1
imdb_00205,0,0,0.6103567261020136,0.6103567261020136,0.38964327389798636,0.9645689544414712,0.5082837770808059,0.798879488705535,1
imdb_00206,0,0,0.8593929613042023,0.8593929613042023,0.14060703869579771,0.585826385874405,0.6626267742030473,0.5976938535161569,1
imdb_00207,0,0,0.7710315694418518,0.7710315694418518,0.2289684305581482,0.7762087071508614,0.23763808743630344,1.9542500292038039,1
imdb_00208,0,1,0.5816151540801839,0.41838484591981606,0.5816151540801839,0.9806940486381974,1.309290396581641,1.4158218983869064,0
